STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,WESD,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,FMTM,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100325,0.02,0.0,0.0,-9999,74,47,0.0,10.3,220,230,36.9,51.9,1932,1932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100326,0.32,0.0,0.0,-9999,56,38,0.0,13.2,10,10,30.0,36.0,611,612,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100327,0.00,0.0,0.0,-9999,49,33,0.0,9.6,30,20,17.0,21.0,138,45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100328,0.80,0.0,0.0,-9999,62,38,0.0,7.4,130,130,23.9,34.9,1721,1528,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100329,0.22,0.0,0.0,-9999,57,51,0.0,7.4,360,360,21.9,25.9,2353,2355,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100330,0.02,0.0,0.0,-9999,57,45,0.0,19.5,340,340,36.9,48.1,1920,1943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100331,0.00,0.0,0.0,-9999,71,49,0.0,12.8,330,320,25.1,36.0,755,925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100401,0.00,0.0,0.0,-9999,74,46,0.0,3.8,360,10,13.0,21.0,745,758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100402,0.00,0.0,0.0,-9999,77,53,0.0,5.6,120,120,14.1,17.0,1648,1803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100403,0.00,0.0,0.0,-9999,73,49,0.0,6.0,140,130,15.0,17.9,1646,1647,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100404,0.00,0.0,0.0,-9999,77,54,0.0,4.5,350,350,13.0,16.1,1039,1042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100405,0.00,0.0,0.0,-9999,83,55,0.0,5.1,170,220,14.1,17.0,1313,1441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100406,0.00,0.0,0.0,-9999,90,62,0.0,10.3,170,200,19.9,23.9,1726,1341,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100407,0.00,0.0,0.0,-9999,90,63,0.0,11.4,210,190,19.9,29.1,1403,1620,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100408,0.62,0.0,0.0,-9999,83,56,0.0,15.2,250,250,44.1,59.1,1856,1857,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100409,0.07,0.0,0.0,-9999,59,46,0.0,14.5,290,290,29.1,38.9,1750,1750,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100410,0.00,0.0,0.0,-9999,66,43,0.0,6.5,320,330,19.9,28.0,804,805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100411,0.00,0.0,0.0,-9999,76,46,0.0,6.0,160,160,14.1,15.0,1713,1713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100412,0.00,0.0,0.0,-9999,73,54,0.0,6.3,30,20,16.1,19.9,441,455,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100413,0.12,0.0,0.0,-9999,58,48,0.0,9.4,40,40,23.0,25.9,1222,1210,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100414,0.00,0.0,0.0,-9999,64,45,0.0,5.4,170,170,13.0,15.0,1953,1948,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100415,0.00,0.0,0.0,-9999,73,44,0.0,6.7,170,180,15.0,16.1,1541,1356,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100416,0.00,0.0,0.0,-9999,85,57,0.0,11.4,300,290,33.1,45.0,1814,1814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100417,0.00,0.0,0.0,-9999,69,46,0.0,18.1,340,350,31.1,40.0,1831,1832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100418,0.00,0.0,0.0,-9999,59,41,0.0,11.4,340,320,21.9,30.0,1500,1750,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100419,0.00,0.0,0.0,-9999,66,46,0.0,10.1,320,320,19.9,25.1,604,1405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100420,0.00,0.0,0.0,-9999,69,47,0.0,4.7,170,10,10.1,17.0,556,2312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100421,0.22,0.0,0.0,-9999,57,53,0.0,4.0,150,270,10.1,21.0,904,1355,-9999,1,1,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100422,0.00,0.0,0.0,-9999,74,50,0.0,6.3,330,320,21.0,28.0,1453,1454,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100423,0.00,0.0,0.0,-9999,73,53,0.0,6.0,340,340,17.0,21.9,1358,1350,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100424,0.05,0.0,0.0,-9999,63,54,0.0,5.8,40,40,14.1,16.1,341,343,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100425,0.12,0.0,0.0,-9999,77,53,0.0,9.2,340,340,25.1,31.1,2118,2118,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100426,0.30,0.0,0.0,-9999,62,54,0.0,4.9,40,40,15.0,16.1,1723,1722,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100427,0.00,0.0,0.0,-9999,65,46,0.0,12.8,340,340,23.9,30.0,1711,1634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100428,0.00,0.0,0.0,-9999,60,43,0.0,11.9,310,290,25.1,36.0,1353,1718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100429,0.00,0.0,0.0,-9999,72,44,0.0,9.2,260,290,19.9,25.9,929,1533,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100430,0.00,0.0,0.0,-9999,83,49,0.0,6.7,200,190,17.0,23.9,1641,1642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100501,0.00,0.0,0.0,-9999,88,61,0.0,8.9,200,190,21.0,25.9,1723,1728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100502,0.00,0.0,0.0,-9999,87,71,0.0,11.4,200,220,19.9,25.1,848,1320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100503,0.23,0.0,0.0,-9999,83,70,0.0,10.1,230,230,21.0,25.9,1301,1150,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100504,0.00,0.0,0.0,-9999,84,65,0.0,7.6,290,280,21.9,31.1,1215,1217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100505,0.00,0.0,0.0,-9999,83,59,0.0,6.7,200,190,17.0,21.9,1419,1420,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100506,0.00,0.0,0.0,-9999,84,66,0.0,11.4,310,340,23.9,31.1,1412,1414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100507,0.00,0.0,0.0,-9999,77,59,0.0,9.6,170,190,17.9,23.0,2338,2212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100508,0.00,0.0,0.0,-9999,79,55,0.0,17.4,270,300,32.0,47.0,1346,1338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100509,0.00,0.0,0.0,-9999,63,49,0.0,15.4,280,270,28.0,38.0,1344,1344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100510,0.00,0.0,0.0,-9999,66,43,0.0,10.3,350,350,21.0,25.1,1322,1039,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100511,0.11,0.0,0.0,-9999,57,46,0.0,9.6,90,90,19.9,23.9,751,751,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100512,0.00,0.0,0.0,-9999,79,55,0.0,9.6,30,240,21.0,25.1,1630,1705,-9999,-9999,1,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100513,0.00,0.0,0.0,-9999,63,52,0.0,6.9,180,170,17.0,21.0,2109,2150,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100514,0.14,0.0,0.0,-9999,89,59,0.0,10.3,240,250,21.9,28.0,1746,1746,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100515,0.00,0.0,0.0,-9999,79,64,0.0,9.4,340,310,25.9,32.0,821,826,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100516,0.00,0.0,0.0,-9999,76,62,0.0,4.9,50,50,15.0,17.9,831,832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100517,0.49,0.0,0.0,-9999,64,53,0.0,6.5,60,130,15.0,19.9,1934,2151,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100518,0.14,0.0,0.0,-9999,61,52,0.0,12.3,360,360,23.9,36.9,1438,1438,-9999,1,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100519,0.00,0.0,0.0,-9999,68,51,0.0,6.5,330,320,15.0,17.9,1528,1529,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100520,0.00,0.0,0.0,-9999,83,54,0.0,5.4,330,320,13.0,17.0,1315,1251,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100521,0.00,0.0,0.0,-9999,86,58,0.0,6.0,200,230,13.0,16.1,1604,1600,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100522,0.06,0.0,0.0,-9999,78,64,0.0,8.7,120,110,17.0,21.9,1551,1549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100523,0.64,0.0,0.0,-9999,74,67,0.0,9.2,50,50,16.1,17.9,1421,1401,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,-9999,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100524,0.00,0.0,0.0,-9999,79,66,0.0,5.6,40,-9999,12.1,-9999,-9999,9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100525,0.00,0.0,0.0,-9999,81,66,0.0,5.4,50,50,13.0,17.9,1042,927,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100526,0.00,0.0,0.0,-9999,90,63,0.0,4.0,320,340,13.0,17.0,802,1743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100527,0.26,0.0,0.0,-9999,93,69,0.0,6.0,100,100,23.9,28.0,2349,2347,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100528,0.33,0.0,0.0,-9999,76,66,0.0,6.9,180,180,21.0,25.1,138,147,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100529,0.00,0.0,0.0,-9999,79,66,0.0,5.6,170,160,12.1,14.1,1515,1739,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100530,0.00,0.0,0.0,-9999,89,68,0.0,4.7,290,150,12.1,23.0,1636,1135,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100531,0.00,0.0,0.0,-9999,91,71,0.0,9.2,200,220,21.0,28.0,1327,1709,-9999,-9999,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100601,0.06,0.0,0.0,-9999,87,73,0.0,10.3,240,250,21.0,25.1,1241,1241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100602,0.00,0.0,0.0,-9999,89,71,0.0,6.0,170,210,15.0,19.9,1534,2219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100603,0.33,0.0,0.0,-9999,92,71,0.0,7.6,250,250,32.0,40.0,1619,1619,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100604,0.00,0.0,0.0,-9999,89,70,0.0,6.9,170,170,16.1,17.9,1640,1419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100605,0.00,0.0,0.0,-9999,91,73,0.0,7.8,230,240,17.0,23.9,1257,1315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100606,0.03,0.0,0.0,-9999,91,69,0.0,11.0,320,320,32.0,40.9,1333,1333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100607,0.00,0.0,0.0,-9999,78,63,0.0,10.7,330,330,23.0,30.0,1509,1519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100608,0.00,0.0,0.0,-9999,79,60,0.0,8.5,280,350,19.9,25.1,926,1524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100609,0.06,0.0,0.0,-9999,76,66,0.0,9.4,170,180,21.0,25.1,1150,1154,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100610,0.05,0.0,0.0,-9999,90,70,0.0,8.1,260,270,21.0,29.1,1244,1243,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100611,0.00,0.0,0.0,-9999,86,67,0.0,6.7,130,230,13.0,16.1,1501,1740,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100612,0.00,0.0,0.0,-9999,93,69,0.0,9.6,250,260,25.9,32.0,1657,1655,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100613,0.00,0.0,0.0,-9999,94,73,0.0,8.1,290,280,17.9,23.9,1452,1453,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100614,0.27,0.0,0.0,-9999,91,75,0.0,7.2,250,250,23.0,28.0,1752,1753,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100615,0.01,0.0,0.0,-9999,82,72,0.0,6.7,50,50,14.1,16.1,831,831,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100616,0.02,0.0,0.0,-9999,82,71,0.0,7.6,220,210,14.1,16.1,1645,1658,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,1,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100617,0.00,0.0,0.0,-9999,87,72,0.0,12.8,330,330,23.9,30.0,1346,1347,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100618,0.00,0.0,0.0,-9999,87,65,0.0,6.5,130,50,16.1,19.9,2356,1750,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100619,0.00,0.0,0.0,-9999,93,70,0.0,9.8,170,200,17.0,21.9,1224,1436,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20100620,0.00,0.0,0.0,-9999,95,76,0.0,8.5,330,330,19.9,25.9,1543,1544,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
